subject,class_year,section,theme,subtheme,lesson_link,article_link,homework_link,subtheme_number,umit_id,section_id,theme_id,subtheme_id,speaker_id,course_id,product_id,Месяц 1,month_1,Месяц 2,month_2,Месяц 3,month_3,Месяц 4,month_4,Месяц полугодовой,month_p,Порядок раздела (ГОДОВОЙ),theme_complexity,subtheme_complexity,subtheme_goal_threshold,Порядок тем в разделе (полугодовой),Порядок подтем в теме (подугодовой),На какие баллы (полугодовой)
ist,3,Александр Второй - Николай Второй (1855-1917),Культура 19 века,Наука 19-начала 20 века,https://umschool.net/lessons/access/8nfkaBOIou6YmYfMXoVq4VLdDH9oT17xltvsSSYl9l9KEQb1GYpOPbH,,,1,560,158,795,1561,6,,"3723,3765,6877,4063,4105,7045",dec,"3723,3765,6877",apr,"4063,4105,7045",,,,,,,6,10,4,61,,,
ist,3,Александр Второй - Николай Второй (1855-1917),Культура 19 века,Живопись 19-начала 20 века,https://umschool.net/lessons/access/1EWUjUAKvWbpC6qJQcXUy5dwpLjDrNuoX4slcphIdnlOGXOnS3EJhWf,,,1,561,158,795,1562,6,,"3723,3765,6877,4063,4105,7045",dec,"3723,3765,6877",apr,"4063,4105,7045",,,,,,,6,10,2,61,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Становление Советсткой власти,Первые действия большевиков,https://umschool.net/lessons/access/OCoUt5xllbKdqbaIXuYLJP0l6pW3JVSScb3iFzuCDhyMhLFywdvQwm9,,,1,"601,602,603,604,605,606,609",159,796,1563,6,,"3723,3765,6877,4063,4105,7045",dec,"3723,3765,6877",apr,"4063,4105,7045",,,,,,,7,10,1,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Становление Советсткой власти,Гражданская война,https://umschool.net/lessons/access/H4OQuMLrCMoL09ojEh8wuMB21hhnDBfAo6FG6kMBGRUSaezojrJSIV2,,,1,"607,608,610,611,612,613,614,615",159,796,1564,6,,"3723,3765,6877,4063,4105,7045",dec,"3723,3765,6877",apr,"4063,4105,7045",,,,,,,7,10,2,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),1920-ые,1920-ые: внутренняя политика,https://umschool.net/lessons/access/xw6PHXF2vD4ru5fWz6S49WbbLvYtTlQezRgZWydBuXLkWKSkrckVOA3,,,1,"616,617,618,619",159,797,1565,6,,"3723,3765,6877,4063,4105,7045",dec,"3723,3765,6877",apr,"4063,4105,7045",,,,,,,7,10,1,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),1920-ые,Борьба за власть после смерти Ленина,https://umschool.net/lessons/access/1IOJgGSDey8bNVWMTlxiYBVYbuKkH3ssf9dtJgZCq3945mUd5NG0E2Q,,,1,620,159,797,1566,6,,"3723,3765,6877,4063,4105,7045",dec,"3723,3765,6877",apr,"4063,4105,7045",,,,,,,7,10,2,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),1920-ые,1920-ые: внешняя политика,https://umschool.net/lessons/access/ntlhm5IaHd1E1NjsSnEbIoNnHc7IR2rvXO5rmZ0POHdYb7JnIpuOAoj,,,1,"621,622,623,624",159,797,1567,6,,"3723,3765,6877,4063,4105,7045",dec,"3723,3765,6877",apr,"4063,4105,7045",,,,,,,7,10,3,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),1930-ые,1930-ые: внутренняя политика,https://umschool.net/lessons/access/gc0Mhhjp8bQwPty8Q1TzWG9yaj9wJaukIMqWbyNo7kSKxiifz1h5kLX,,,1,"625,626,627,628,629,630,631,632,633,634,635",159,798,1568,6,,"3723,3765,6877,4063,4105,7045",dec,"3723,3765,6877",apr,"4063,4105,7045",,,,,,,7,10,1,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),1930-ые,1930-ые: внешняя политика,https://umschool.net/lessons/access/GyhV4fxTtlWL2ACw4RaKomwnd0LoEQFLicPeMcdrn4WORNnNrmLcfoW,,,1,"636,638,639,640,641,642,643",159,798,1569,6,,"3723,3765,6877,4063,4105,7045",dec,"3723,3765,6877",apr,"4063,4105,7045",,,,,,,7,10,2,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Великая Отечественная война: 1941-1943,Великая Отечественная война: 1941-1942,https://umschool.net/lessons/access/kDu1dkRxyZ7rtRLgWGowZSAh6E8SvAbkjRQZ6SfkABQIU79pje0vjQN,,,1,"645,646,647,648,649,650",159,799,1570,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,1,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Великая Отечественная война: 1941-1943,Великая Отечественная война: 1942-1943,https://umschool.net/lessons/access/lIWqGy31ScgF7E5RaAgGlRagdXXaI71A5gl5gdplQkLGCZMqPa08w8h,,,1,"651,652,653,654,655",159,799,1571,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,2,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Великая Отечественная война: 1944-1945,Великая Отечественная война: 1944-1945,https://umschool.net/lessons/access/osewSjr1qJRkPBjbxnsSKsVTMeE0UYW6PhlRzAHycDC3rm46jY9DZrs,,,1,"656,657,661,662,663,664",159,800,1572,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,1,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Великая Отечественная война: 1944-1945,Герои Великой Отечественной войны,https://umschool.net/lessons/access/J2SJeD8DTx95lkHNq7938vUimP7bIGCKdA5G9ZIA3CTscunVpI1aUBX,,,1,665,159,800,1573,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,2,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Послевоенное время,Послевоенный период - внутренняя политика,https://umschool.net/lessons/access/S21AVAbI1Clq8f2ikxpJRMuHTdKYrYalqdDubtInhJoIXvEePkcF70k,,,1,"666,667,668,669,670,671,672,673",159,801,1574,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,1,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Послевоенное время,Послевоенный период - начало Холодной войны,https://umschool.net/lessons/access/hhsH9HOd6agTThO1kLaYOQlcyIWVuk5WbsbOtU70V5DCqqFRnApjfhx,,,1,"674,675,676,677,678",159,801,1575,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,2,40,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Культура XX-XXI века,Литература,https://umschool.net/lessons/access/60JacWUhcExxlKVdWmW5PSspU2q7K5KH3vKCaN1rmpX7S4ZnsiddHYI,,,1,680,159,802,1576,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,1,61,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Культура XX-XXI века,Архитектура XX века,https://umschool.net/lessons/access/xJk1QJrEjYLlxb4uU0ORb1tGcCfRe4gECFN5EN7Bg62M4GhdjZxjvG1,,,1,681,159,802,1577,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,3,61,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Культура XX-XXI века,Наука XX века,https://umschool.net/lessons/access/3BtbGQ1Yx88YRyfEuPi6OIzPYAXmOp2myzXgMUYnouPuPiqGiTHRlSu,,,1,682,159,802,1578,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,4,61,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Культура XX-XXI века,Живопись XX века,https://umschool.net/lessons/access/BqtEZd7KPn8mbIQwGwlKMUeyHChpthF17pPe2VgVFw2YKqkMeoiW5XR,,,1,683,159,802,1579,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,7,10,2,61,,,
ist,3,Хрущев - Горбачев (1953-1991),Хрущев,Борьба за власть после смерти Сталина,https://umschool.net/lessons/access/tt7GhckDRK6uRzRS5MloRBLNnYnvBI8oPbaM2jWmKdttKO8zhiTziyy,,,1,701,160,803,1580,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,8,10,1,40,,,
ist,3,Хрущев - Горбачев (1953-1991),Хрущев,Хрущев: Внутренняя политика,https://umschool.net/lessons/access/yQAw7Gbpux6bkMuWZbGK1nJaOpVx838LDWJBlMK7X1wdafBEpSwHtYC,,,1,"702,703,704,705,706,707,708,709,710,715,764",160,803,1581,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,8,10,2,40,,,
ist,3,Хрущев - Горбачев (1953-1991),Хрущев,Хрущев: Внешняя политика,https://umschool.net/lessons/access/8cYm0efzCY44hrDwwDjkVT4Gj25TH2Yxlc5JLFb5GUZWpi5flPP0cA4,,,1,"711,712,713,714",160,803,1582,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,8,10,3,40,,,
ist,3,Хрущев - Горбачев (1953-1991),Брежнев,Брежнев: Внутренняя политика,https://umschool.net/lessons/access/gm0bA9ZI6vg4weCbjZzLYWYotY4DYhSwC6Pe9yUFEXmowsS4pq6SmC0,,,1,"717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,741",160,804,1583,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,8,10,1,40,,,
ist,3,Хрущев - Горбачев (1953-1991),Брежнев,Брежнев: Внешняя политика,https://umschool.net/lessons/access/OXClkzYP04HPgkMCFhJiz6CHumsPBFkTDvfqqIR3ODd7wLA9vrBKYRK,,,1,"735,736,737,738,742,743",160,804,1584,6,,"3807,3849,6919,4063,4105,7045",jan,"3807,3849,6919",apr,"4063,4105,7045",,,,,,,8,10,2,40,,,
ist,3,Хрущев - Горбачев (1953-1991),Перестройка,Перестройка,https://umschool.net/lessons/access/6VNv982KI5i9xWenlTx1w9j2FqkjAoCsw67B322AByfKbXHCJOccZap,,,1,"740,744,745,746,747,748,749,750,751,752",160,805,1585,6,,"3807,3849,6919,4147,4189,7082",jan,"3807,3849,6919",may,"4147,4189,7082",,,,,,,8,10,1,40,,,
ist,3,Хрущев - Горбачев (1953-1991),Внешняя политика Горбачёва,Внешняя политика Горбачёва,https://umschool.net/lessons/access/ZFvDHuiVpNpc4Bvvi1eMStPsE1NxaqTzeSpRR0XAIfhulMwbM5caLAc,,,1,"753,754",160,806,1586,6,,"3807,3849,6919,4147,4189,7082",jan,"3807,3849,6919",may,"4147,4189,7082",,,,,,,8,10,1,40,,,
ist,3,Хрущев - Горбачев (1953-1991),Распад СССР,Распад СССР,https://umschool.net/lessons/access/wkeywKjGb5efMA4JNyGe5P1Cswh6u9HAFZVpE8VZRzjnCsOk2oBab8t,,,1,"755,756,757,758,759,760,761,762",160,807,1587,6,,"3807,3849,6919,4147,4189,7082",jan,"3807,3849,6919",may,"4147,4189,7082",,,,,,,8,10,1,40,,,
ist,3,Хрущев - Горбачев (1953-1991),"Музыка, театр и кинематограф","Музыка, театр и кинематограф",https://umschool.net/lessons/access/UrTsnQORjETYTV9VofDqot693h1iR9d2zMVzNaKi2t9JYoUkyP9DeCK,,,1,765,160,808,1588,6,,"3807,3849,6919,4147,4189,7082",jan,"3807,3849,6919",may,"4147,4189,7082",,,,,,,8,10,1,61,,,
ist,3,Новая Россия,Новая Россия,1990-ые: Внутренняя политика (Блок 2-ая половина 20 века),https://umschool.net/lessons/access/T3EpofHuX2HPvgH26iCxRHdiYYVNUGLJbBQ7LWq1CSPiGNAvF4r3D3Z,,,1,"801,802,803,804,805,806,807,808,809,814,815,816",161,809,1589,6,,"3807,3849,6919,4147,4189,7082",jan,"3807,3849,6919",may,"4147,4189,7082",,,,,,,9,10,1,40,,,
ist,3,Новая Россия,Новая Россия,1990-ые: Внешняя политика (Блок 2-ая половина 20 века),https://umschool.net/lessons/access/q9cti6RbucNTfaMlppzZnVFuXAY1aduaEyIOH0R1XeUY9Q1a9svroBr,,,1,"810,811,812,813",161,809,1590,6,,"3807,3849,6919,4147,4189,7082",jan,"3807,3849,6919",may,"4147,4189,7082",,,,,,,9,10,2,40,,,
ist,3,Новая Россия,Новая Россия,Путин (Блок 21 век),https://umschool.net/lessons/access/onV9y5ZyAGDgD3FKmAVJ2wLzokoD4WgoRLsysdhybjXKSg6XpkehLNM,,,1,"817,818,819,820,821,822,823,824,826,830,831",161,809,1591,6,,"3807,3849,6919,4147,4189,7082",jan,"3807,3849,6919",may,"4147,4189,7082",,,,,,,9,10,3,40,,,
ist,3,Новая Россия,Новая Россия,Медведев и внешняя политика в 21 веке (Блок 21 век),https://umschool.net/lessons/access/GskJw0pb1PQ4ZHSxkNsItggY2dSIcNxvOHTdzOA7ESrREM7A43idpRc,,,1,"825,827,828,829",161,809,1592,6,,"3807,3849,6919,4147,4189,7082",jan,"3807,3849,6919",may,"4147,4189,7082",,,,,,,9,10,4,40,,,
ist,3,Всемирная история,Всемирная история до 18 века,Всемирная история до 18 века,https://umschool.net/lessons/access/ctkclBjE9iUhOGou7zf2dmWxTH47u4Tumb6I8nJMscDoBYlfzP1dgvg,,,1,"901,902,903,904,905,906",162,810,1593,6,,"3807,3849,6919,3979,4021,7011",jan,"3807,3849,6919",mar,"3979,4021,7011",,,,,,,10,10,1,81,,,
ist,3,Всемирная история,Всемирная история 18 века,Всемирная история 18 века,https://umschool.net/lessons/access/2SHIurNV6YK754xcEMZBPfVRo6Kqutut9X7lPSVBrKDRHievW32nSX9,,,1,"907,908,909",162,811,1594,6,,"3555,3597,6792,3979,4021,7011",oct,"3555,3597,6792",mar,"3979,4021,7011",,,,,,,10,10,2,81,,,
ist,3,Всемирная история,Всемирная история 19 века,Всемирная история 19 века,https://umschool.net/lessons/access/NunwBsmtS0n8qQJK3V4Tq47GL5maBQaeeQcigIBqeCqGksW8WwJqaqF,,,1,"910,911,912,913,914,915,916,917,918",162,812,1595,6,,"3639,3681,6834,3979,4021,7011",nov,"3639,3681,6834",mar,"3979,4021,7011",,,,,,,10,10,3,81,,,
ist,3,Всемирная история,Всемирная история 20 века,Всемирная история 20 века,https://umschool.net/lessons/access/FPwFneARd8SHahhHxor7XNhEMThLuR2cW89LVKlVxzxszTUOxYzeRiv,,,1,"919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,944",162,813,1596,6,,"3723,3765,6877,3979,4021,7011",dec,"3723,3765,6877",mar,"3979,4021,7011",,,,,,,10,10,4,81,,,
lit,3,Теория литературы,Теория литературы: основные понятия,Художественная литература как искусство слова,https://umschool.net/lessons/access/yDA6Jnn6aQmK0rTqGl6Vt8h8WtvLA7qH61x0PZeBZW91DEJi002SynQ,,,1,1,182,902,1792,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,1,40,,,
lit,3,Теория литературы,Теория литературы: основные понятия,Фольклор и жанры фольклора,https://umschool.net/lessons/access/n1RufeI08NbPBM0v8J05zz7E0fXomAvnZoUNRIv7MvY6lGAPFpjbbNG,,,1,2,182,902,1793,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,2,40,,,
lit,3,Теория литературы,Теория литературы: основные понятия,"Художественный образ, художественное время и пространство",https://umschool.net/lessons/access/EXjtbBKJGFq5iLvCQPMmEsHBoU1LWNH9qE4Eh6NvjrIvucmI9nQ3LrL,,,1,3,182,902,1794,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,3,40,,,
lit,3,Теория литературы,Теория литературы: основные понятия,"Содержание и форма, авторский замысел, художественный вымысел",https://umschool.net/lessons/access/oOfoVE3AY1ErzbSz74exPCehO3K8L86DCJqMZLsRxeEYgY1Bp3oZc9S,,,1,"4,2006,5",182,902,1795,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,4,40,,,
lit,3,Теория литературы,Историко-литературный процесс,Классицизм и особенности классицизма,https://umschool.net/lessons/access/cMrm5HkV9nFhMMsH3s0XcSw7CPOJCs1ftBnKWe0LoX3UV240MtKL65s,,,1,8,182,903,1796,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,1,40,,,
lit,3,Теория литературы,Историко-литературный процесс,Романтизм и особенности романтизма,https://umschool.net/lessons/access/sdZ0AgeM415rUJ1qZR79kxAYy57A1QjmjG2G0Wd492nFPCYPHEMewdo,,,1,10,182,903,1797,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,2,40,,,
lit,3,Теория литературы,Историко-литературный процесс,Реализм и особенности реализма,https://umschool.net/lessons/access/EJx49zfZZHBMlhQZ6mUQrjXO7nZrwcpN4mg3TkJCUYpy7vjSUjo44nf,,,1,11,182,903,1798,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,3,40,,,
lit,3,Теория литературы,Историко-литературный процесс,Импрессионизм и особенности импрессионизма,https://umschool.net/lessons/access/wdu8N4DX9HLULDQn5McXEQTSTpucpgQ5B5RHGQ2F7HAMGH9yadjMDYb,,,1,12,182,903,1799,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,4,40,,,
lit,3,Теория литературы,Историко-литературный процесс,Модернизм и течения модернизма,https://umschool.net/lessons/access/lJMtCtbgRyZxfs9VL8GOq4l2OLxQS2CVWRQEx3pbyvy4zIquiU1Iij3,,,1,"13,14,15,16",182,903,1800,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,5,40,,,
lit,3,Теория литературы,Литературные роды и жанры,Определения понятий литературный род и литературный жанр,https://umschool.net/lessons/access/akL31GCqljSmQMbpJwvEbXYj5cHNksoPfCzJba91al4ToMPE37zLDra,,,1,17,182,904,1801,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,1,40,,,
lit,3,Теория литературы,Литературные роды и жанры,Эпос и эпические жанры,https://umschool.net/lessons/access/jPtnSSTT0gda6anukhAQTUtWZFISqoySvGR9gquFpbfwqhL4bRn5MPY,,,1,18,182,904,1802,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,2,40,,,
lit,3,Теория литературы,Литературные роды и жанры,Лирика и лирические жанры,https://umschool.net/lessons/access/jxN8qhiEt70emXwhjQm59OtcXOft8MSizph5KNljnp3EWyKgRiijSIF,,,1,19,182,904,1803,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,3,40,,,
lit,3,Теория литературы,Литературные роды и жанры,Драма и драматические жанры,https://umschool.net/lessons/access/VrS4KRcMDj80u3XLQPje147pNVC6XpUABU2xSizuKvpQn7RsH6vlMtD,,,1,20,182,904,1804,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,4,40,,,
lit,3,Теория литературы,Литературные роды и жанры,Лиро-эпос и лиро-эпические жанры,https://umschool.net/lessons/access/jwpch5XMOxYMPgenzrlC5WvkszfMyOMXC6DPlwd0Khtttf7pvqUJId7,,,1,21,182,904,1805,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,5,40,,,
lit,3,Теория литературы,Теория литературы: основные понятия,Трагическое и комическое в литературе,https://umschool.net/lessons/access/O5KXL1l7XUUQZpPlXOu2GSW9RulcuxkjEnYMxNJaghpkyxmU6oyBf7e,,,1,22,182,902,1806,7,,"3472,3514,6752,3896,3938,6962",sep,"3472,3514,6752",feb,"3896,3938,6962",,,,,,,1,10,6,40,,,
