subject,class_year,section,theme,subtheme,lesson_link,homework_link,subtheme_number,umit_id,section_id,theme_id,subtheme_id,speaker_id,course_id,mgmonth_id,subtheme_umits,hw_umits,hw_ids,les_id
ist,3,Александр Второй - Николай Второй (1855-1917),Александр III,Контрреформы Александра III,https://umschool.net/lessons/access/YmManzf0TbVZRh34AXANtR4houYMPARyWJI98fmWpOFIC3Epc7ScZTS,,,"513,514,515,516,517,518,519,520,521,522",158,792,1547,6,,"3639,3681,6834","513,514,515,516,517,518,519,520,521,522","387,515,516,517,518,519,520,521,1001,1002,1003,1009,1010","224465,224467,224470,224479,224481,224483,224484,224485,224486,224487,224488,224494,224495,224496,224497,224498,224507,224508,224509,224510,224511,224512,224513,224514,224515,224516,224517,224518,224520,224523,224525,224527,224529,224538,224542,224546",30862
ist,3,Александр Второй - Николай Второй (1855-1917),Александр III,Александр III: Внешняя политика,https://umschool.net/lessons/access/VzrhmL2sSD2ucBL521AFEmCUFvVto2mYFkO5a0vavxzR5u3V7uSsYhR,,,"523,524",158,792,1548,6,,"3639,3681,6834","523,524","257,386,388,509,522,523,524,1001,1002,1003,1004,1005,1006,1008,1009,1010","218239,218240,218241,218242,218244,218245,218246,218247,218248,218249,218251,218253,218254,218991,218992,218993,218994,218995,218996,218997,218998,218999,219000,219001,219002,219003,219004,219005,219006,219007,219008,219009,219010,219011,219012,219013",30850
ist,3,Александр Второй - Николай Второй (1855-1917),Александр III,Александр III: общественное движение,https://umschool.net/lessons/access/v8UNVrsLPvo6GvVCPPTA7gYBFf2LpUufY0wv2P5SMZdmulNrhkDVLql,,,525,158,792,1549,6,,"3639,3681,6834",525,"389,508,514,515,521,525,535,1001,1004,1006,1009,1010","219472,219496,219510,219546,219554,219560,219580,219585,219588,219597,219605,219614,219631,219650,219654,219666,219668,219675,219687,219694,219701,219767",30851
ist,3,Александр Второй - Николай Второй (1855-1917),Николай II,Экономика к началу 20-го века,,,,"526,527",158,793,1550,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","526,527",,,
ist,3,Александр Второй - Николай Второй (1855-1917),Николай II,Первая русская революция,,,,531,158,793,1551,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",531,,,
ist,3,Александр Второй - Николай Второй (1855-1917),Николай II,Начало правления Николая II,,,,"532,533,534",158,793,1552,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","532,533,534",,,
ist,3,Александр Второй - Николай Второй (1855-1917),Николай II,Русско-японская война,,,,536,158,793,1553,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",536,,,
ist,3,Александр Второй - Николай Второй (1855-1917),Николай II,1907-1917,,,,"538,539,541",158,793,1554,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","538,539,541",,,
ist,3,Александр Второй - Николай Второй (1855-1917),Николай II,Первая мировая война,,,,"545,546,547,548",158,793,1555,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","545,546,547,548",,,
ist,3,Александр Второй - Николай Второй (1855-1917),1917,Февральская революция,,,,"549,550,551",158,794,1556,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","549,550,551",,,
ist,3,Александр Второй - Николай Второй (1855-1917),1917,Временное правительство,,,,"552,553",158,794,1557,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","552,553",,,
ist,3,Александр Второй - Николай Второй (1855-1917),1917,Октябрьская революция,,,,"554,555,556",158,794,1558,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","554,555,556",,,
ist,3,Александр Второй - Николай Второй (1855-1917),Культура 19 века,Литература 19-начала 20 веков,,,,558,158,795,1559,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",558,,,
ist,3,Александр Второй - Николай Второй (1855-1917),Культура 19 века,Архитектура 19-начала 20 века,,,,559,158,795,1560,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",559,,,
ist,3,Александр Второй - Николай Второй (1855-1917),Культура 19 века,Наука 19-начала 20 века,,,,560,158,795,1561,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",560,,,
ist,3,Александр Второй - Николай Второй (1855-1917),Культура 19 века,Живопись 19-начала 20 века,,,,561,158,795,1562,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",561,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Становление Советсткой власти,Первые действия большевиков,,,,"601,602,603,604,605,606,609",159,796,1563,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","601,602,603,604,605,606,609",,,
ist,3,Становление советской Власти и Сталин (1917-1953),Становление Советсткой власти,Гражданская война,,,,"607,608,610,611,612,613,614,615",159,796,1564,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","607,608,610,611,612,613,614,615",,,
ist,3,Становление советской Власти и Сталин (1917-1953),1920-ые,1920-ые: внутренняя политика,,,,"616,617,618,619",159,797,1565,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","616,617,618,619",,,
ist,3,Становление советской Власти и Сталин (1917-1953),1920-ые,Борьба за власть после смерти Ленина,,,,620,159,797,1566,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",620,,,
ist,3,Становление советской Власти и Сталин (1917-1953),1920-ые,1920-ые: внешняя политика,,,,"621,622,623,624",159,797,1567,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","621,622,623,624",,,
ist,3,Становление советской Власти и Сталин (1917-1953),1930-ые,1930-ые: внутренняя политика,,,,"625,626,627,628,629,630,631,632,633,634,635",159,798,1568,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","625,626,627,628,629,630,631,632,633,634,635",,,
ist,3,Становление советской Власти и Сталин (1917-1953),1930-ые,1930-ые: внешняя политика,,,,"636,638,639,640,641,642,643",159,798,1569,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","636,638,639,640,641,642,643",,,
ist,3,Становление советской Власти и Сталин (1917-1953),Вов 1941-1943,Вов: 1941-1942,,,,"645,646,647,648,649,650",159,799,1570,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","645,646,647,648,649,650",,,
ist,3,Становление советской Власти и Сталин (1917-1953),Вов 1941-1943,Вов: 1942-1943,,,,"651,652,653,654,655",159,799,1571,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","651,652,653,654,655",,,
ist,3,Становление советской Власти и Сталин (1917-1953),Вов 1944-1945,Вов: 1944-1945,,,,"656,657,661,662,663,664",159,800,1572,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","656,657,661,662,663,664",,,
ist,3,Становление советской Власти и Сталин (1917-1953),Вов 1944-1945,Герои ВОВ,,,,665,159,800,1573,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",665,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Послевоенное время,Послевоенный период - внутренняя политика,,,,"666,667,668,669,670,671,672,673",159,801,1574,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","666,667,668,669,670,671,672,673",,,
ist,3,Становление советской Власти и Сталин (1917-1953),Послевоенное время,Послевоенный период - начало Холодной войны,,,,"674,675,676,677,678",159,801,1575,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","674,675,676,677,678",,,
ist,3,Становление советской Власти и Сталин (1917-1953),Культура 20-21 века,Литература,,,,680,159,802,1576,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",680,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Культура 20-21 века,Архитектура 20 века,,,,681,159,802,1577,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",681,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Культура 20-21 века,Наука 20 века,,,,682,159,802,1578,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",682,,,
ist,3,Становление советской Власти и Сталин (1917-1953),Культура 20-21 века,Живопись XX века,,,,683,159,802,1579,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",683,,,
ist,3,Хрущев - Горбачев (1953-1991),Хрущев,Борьба за власть после смерти Сталина,,,,701,160,803,1580,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",701,,,
ist,3,Хрущев - Горбачев (1953-1991),Хрущев,Хрущев: Внутренняя политика,,,,"702,703,704,705,706,707,708,709,710,715,764",160,803,1581,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","702,703,704,705,706,707,708,709,710,715,764",,,
ist,3,Хрущев - Горбачев (1953-1991),Хрущев,Хрущев: Внешняя политика,,,,"711,712,713,714",160,803,1582,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","711,712,713,714",,,
ist,3,Хрущев - Горбачев (1953-1991),Брежнев,Брежнев: Внутренняя политика,,,,"717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,741",160,804,1583,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,741",,,
ist,3,Хрущев - Горбачев (1953-1991),Брежнев,Брежнев: Внешняя политика,,,,"735,736,737,738,742,743",160,804,1584,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","735,736,737,738,742,743",,,
ist,3,Хрущев - Горбачев (1953-1991),Перестройка,Перестройка,,,,"740,744,745,746,747,748,749,750,751,752",160,805,1585,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","740,744,745,746,747,748,749,750,751,752",,,
ist,3,Хрущев - Горбачев (1953-1991),Внешняя политика Горбачёва,Внешняя политика Горбачёва,,,,"753,754",160,806,1586,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","753,754",,,
ist,3,Хрущев - Горбачев (1953-1991),Распад СССР,Распад СССР,,,,"755,756,757,758,759,760,761,762",160,807,1587,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","755,756,757,758,759,760,761,762",,,
ist,3,Хрущев - Горбачев (1953-1991),"Музыка, театр и кинематограф","Музыка, театр и кинематограф",,,,765,160,808,1588,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082",765,,,
ist,3,Новая Россия,Новая Россия,1990-ые: Внутренняя политика (Блок 2-ая половина 20 века),,,,"801,802,803,804,805,806,807,808,809,814,815,816",161,809,1589,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","801,802,803,804,805,806,807,808,809,814,815,816",,,
ist,3,Новая Россия,Новая Россия,1990-ые: Внешняя политика (Блок 2-ая половина 20 века),,,,"810,811,812,813",161,809,1590,6,,"3471,3513,6751,3555,3597,6792,3639,3681,6834,3723,3765,6877,3807,3849,6919,3895,3937,6961,3979,4021,7011,4063,4105,7045,4147,4189,7082","810,811,812,813",,,
